2024-10-11 22:00:09,065 - ERROR: Error occurred at 2024-10-11 22:00:09 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device cf0103083f80000000010002874a!
2024-12-04 22:01:58,982 - ERROR: Error occurred at 2024-12-04 22:01:58 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-04 22:02:19,037 - ERROR: Error occurred at 2024-12-04 22:02:18 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-04 22:02:39,080 - ERROR: Error occurred at 2024-12-04 22:02:39 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-04 22:02:59,134 - ERROR: Error occurred at 2024-12-04 22:02:59 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-04 22:03:04,246 - ERROR: Error occurred at 2024-12-04 22:03:04 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-05 22:01:45,007 - ERROR: Error occurred at 2024-12-05 22:01:44 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-05 22:01:58,703 - ERROR: Error occurred at 2024-12-05 22:01:58 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2024-12-05 22:02:18,747 - ERROR: Error occurred at 2024-12-05 22:02:18 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-05 22:02:38,801 - ERROR: Error occurred at 2024-12-05 22:02:38 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-05 22:02:58,844 - ERROR: Error occurred at 2024-12-05 22:02:58 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-05 22:03:03,957 - ERROR: Error occurred at 2024-12-05 22:03:03 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-06 22:00:24,876 - ERROR: Error occurred at 2024-12-06 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-06 22:00:44,919 - ERROR: Error occurred at 2024-12-06 22:00:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-06 22:01:04,961 - ERROR: Error occurred at 2024-12-06 22:01:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-06 22:01:25,004 - ERROR: Error occurred at 2024-12-06 22:01:24 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-06 22:01:45,177 - ERROR: Error occurred at 2024-12-06 22:01:45 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-06 22:02:05,231 - ERROR: Error occurred at 2024-12-06 22:02:05 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-06 22:02:10,339 - ERROR: Error occurred at 2024-12-06 22:02:10 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-07 22:00:24,811 - ERROR: Error occurred at 2024-12-07 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-07 22:00:44,867 - ERROR: Error occurred at 2024-12-07 22:00:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-07 22:01:04,912 - ERROR: Error occurred at 2024-12-07 22:01:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-07 22:01:25,088 - ERROR: Error occurred at 2024-12-07 22:01:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-07 22:01:45,143 - ERROR: Error occurred at 2024-12-07 22:01:45 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-07 22:02:05,199 - ERROR: Error occurred at 2024-12-07 22:02:05 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-07 22:02:25,258 - ERROR: Error occurred at 2024-12-07 22:02:25 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-07 22:02:31,136 - ERROR: Error occurred at 2024-12-07 22:02:31 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-08 22:00:25,032 - ERROR: Error occurred at 2024-12-08 22:00:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-08 22:00:45,085 - ERROR: Error occurred at 2024-12-08 22:00:45 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-08 22:01:05,145 - ERROR: Error occurred at 2024-12-08 22:01:05 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-08 22:01:25,206 - ERROR: Error occurred at 2024-12-08 22:01:25 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-08 22:01:30,317 - ERROR: Error occurred at 2024-12-08 22:01:30 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-09 22:00:24,844 - ERROR: Error occurred at 2024-12-09 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-09 22:00:44,897 - ERROR: Error occurred at 2024-12-09 22:00:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-09 22:01:04,941 - ERROR: Error occurred at 2024-12-09 22:01:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-09 22:01:25,115 - ERROR: Error occurred at 2024-12-09 22:01:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-09 22:01:45,169 - ERROR: Error occurred at 2024-12-09 22:01:45 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-09 22:01:50,270 - ERROR: Error occurred at 2024-12-09 22:01:50 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-10 22:00:25,224 - ERROR: Error occurred at 2024-12-10 22:00:25 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-10 22:00:45,270 - ERROR: Error occurred at 2024-12-10 22:00:45 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-10 22:01:05,448 - ERROR: Error occurred at 2024-12-10 22:01:05 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-10 22:01:25,522 - ERROR: Error occurred at 2024-12-10 22:01:25 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-10 22:01:45,567 - ERROR: Error occurred at 2024-12-10 22:01:45 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-10 22:02:05,619 - ERROR: Error occurred at 2024-12-10 22:02:05 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-10 22:02:25,675 - ERROR: Error occurred at 2024-12-10 22:02:25 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-10 22:02:45,719 - ERROR: Error occurred at 2024-12-10 22:02:45 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-10 22:02:50,953 - ERROR: Error occurred at 2024-12-10 22:02:50 - TCP IP: 10.68.111.151, Port: 2404, Run: 2, METERID: MET0286. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device fdfbfff7fff7f5ef!
2024-12-11 22:00:25,264 - ERROR: Error occurred at 2024-12-11 22:00:25 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-11 22:00:45,318 - ERROR: Error occurred at 2024-12-11 22:00:45 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-11 22:01:05,373 - ERROR: Error occurred at 2024-12-11 22:01:05 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-11 22:01:25,427 - ERROR: Error occurred at 2024-12-11 22:01:25 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-11 22:01:45,481 - ERROR: Error occurred at 2024-12-11 22:01:45 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-11 22:02:05,525 - ERROR: Error occurred at 2024-12-11 22:02:05 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-11 22:02:25,703 - ERROR: Error occurred at 2024-12-11 22:02:25 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-11 22:02:45,756 - ERROR: Error occurred at 2024-12-11 22:02:45 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-11 22:03:05,814 - ERROR: Error occurred at 2024-12-11 22:03:05 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-12 22:00:24,398 - ERROR: Error occurred at 2024-12-12 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-12 22:00:44,451 - ERROR: Error occurred at 2024-12-12 22:00:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-12 22:01:04,507 - ERROR: Error occurred at 2024-12-12 22:01:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-12 22:01:24,564 - ERROR: Error occurred at 2024-12-12 22:01:24 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-12 22:01:44,620 - ERROR: Error occurred at 2024-12-12 22:01:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-12 22:02:04,675 - ERROR: Error occurred at 2024-12-12 22:02:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-12 22:02:24,729 - ERROR: Error occurred at 2024-12-12 22:02:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-12 22:02:44,902 - ERROR: Error occurred at 2024-12-12 22:02:44 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-13 22:00:24,525 - ERROR: Error occurred at 2024-12-13 22:00:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-13 22:00:44,600 - ERROR: Error occurred at 2024-12-13 22:00:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-13 22:01:04,658 - ERROR: Error occurred at 2024-12-13 22:01:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-13 22:01:24,713 - ERROR: Error occurred at 2024-12-13 22:01:24 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-13 22:01:44,902 - ERROR: Error occurred at 2024-12-13 22:01:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-13 22:02:04,963 - ERROR: Error occurred at 2024-12-13 22:02:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-13 22:02:25,006 - ERROR: Error occurred at 2024-12-13 22:02:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-13 22:02:45,062 - ERROR: Error occurred at 2024-12-13 22:02:45 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-14 22:00:23,924 - ERROR: Error occurred at 2024-12-14 22:00:23 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-14 22:00:43,977 - ERROR: Error occurred at 2024-12-14 22:00:43 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-14 22:01:04,030 - ERROR: Error occurred at 2024-12-14 22:01:03 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-14 22:01:12,377 - ERROR: Error occurred at 2024-12-14 22:01:12 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond
2024-12-14 22:01:27,475 - ERROR: Error occurred at 2024-12-14 22:01:27 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2024-12-14 22:01:29,660 - ERROR: Error occurred at 2024-12-14 22:01:29 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: ConnectionRefusedError: [WinError 10061] No connection could be made because the target machine actively refused it
2024-12-14 22:01:49,716 - ERROR: Error occurred at 2024-12-14 22:01:49 - TCP IP: 10.68.111.118, Port: 2402, Run: 1, METERID: MET0125. Error: TimeoutError: timed out
2024-12-14 22:02:09,893 - ERROR: Error occurred at 2024-12-14 22:02:09 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-14 22:02:29,959 - ERROR: Error occurred at 2024-12-14 22:02:29 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-15 22:01:39,939 - ERROR: Error occurred at 2024-12-15 22:01:39 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-15 22:01:59,995 - ERROR: Error occurred at 2024-12-15 22:01:59 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-15 22:02:20,048 - ERROR: Error occurred at 2024-12-15 22:02:20 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-15 22:02:40,102 - ERROR: Error occurred at 2024-12-15 22:02:40 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-15 22:03:00,158 - ERROR: Error occurred at 2024-12-15 22:03:00 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-15 22:03:20,318 - ERROR: Error occurred at 2024-12-15 22:03:20 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-15 22:03:40,373 - ERROR: Error occurred at 2024-12-15 22:03:40 - TCP IP: 10.68.110.18, Port: 2104, Run: 4, METERID: MET0454. Error: TimeoutError: timed out
2024-12-15 22:04:00,430 - ERROR: Error occurred at 2024-12-15 22:04:00 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-15 22:04:20,485 - ERROR: Error occurred at 2024-12-15 22:04:20 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-15 22:04:40,539 - ERROR: Error occurred at 2024-12-15 22:04:40 - TCP IP: 10.72.191.239, Port: 2402, Run: 1, METERID: MET0553. Error: TimeoutError: timed out
2024-12-15 22:05:00,594 - ERROR: Error occurred at 2024-12-15 22:05:00 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-15 22:05:20,648 - ERROR: Error occurred at 2024-12-15 22:05:20 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-16 22:00:23,805 - ERROR: Error occurred at 2024-12-16 22:00:23 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-16 22:00:43,858 - ERROR: Error occurred at 2024-12-16 22:00:43 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-16 22:01:03,909 - ERROR: Error occurred at 2024-12-16 22:01:03 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-16 22:01:23,963 - ERROR: Error occurred at 2024-12-16 22:01:23 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-16 22:01:44,131 - ERROR: Error occurred at 2024-12-16 22:01:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-16 22:02:04,185 - ERROR: Error occurred at 2024-12-16 22:02:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-16 22:02:24,231 - ERROR: Error occurred at 2024-12-16 22:02:24 - TCP IP: 10.68.110.39, Port: 2402, Run: 1, METERID: MET0346. Error: TimeoutError: timed out
2024-12-16 22:02:44,286 - ERROR: Error occurred at 2024-12-16 22:02:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-16 22:03:04,332 - ERROR: Error occurred at 2024-12-16 22:03:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-16 22:03:24,387 - ERROR: Error occurred at 2024-12-16 22:03:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-16 22:03:44,443 - ERROR: Error occurred at 2024-12-16 22:03:44 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-17 22:00:24,342 - ERROR: Error occurred at 2024-12-17 22:00:24 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-17 22:00:44,384 - ERROR: Error occurred at 2024-12-17 22:00:44 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-17 22:01:04,438 - ERROR: Error occurred at 2024-12-17 22:01:04 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-17 22:01:24,482 - ERROR: Error occurred at 2024-12-17 22:01:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-17 22:01:44,537 - ERROR: Error occurred at 2024-12-17 22:01:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-17 22:02:04,593 - ERROR: Error occurred at 2024-12-17 22:02:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-17 22:02:24,646 - ERROR: Error occurred at 2024-12-17 22:02:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-17 22:02:44,804 - ERROR: Error occurred at 2024-12-17 22:02:44 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-17 22:03:04,858 - ERROR: Error occurred at 2024-12-17 22:03:04 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-17 22:03:24,912 - ERROR: Error occurred at 2024-12-17 22:03:24 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-18 22:00:23,853 - ERROR: Error occurred at 2024-12-18 22:00:23 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-18 22:00:43,906 - ERROR: Error occurred at 2024-12-18 22:00:43 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-18 22:01:03,951 - ERROR: Error occurred at 2024-12-18 22:01:03 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-18 22:01:29,819 - ERROR: Error occurred at 2024-12-18 22:01:29 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-18 22:01:49,876 - ERROR: Error occurred at 2024-12-18 22:01:49 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-18 22:02:09,931 - ERROR: Error occurred at 2024-12-18 22:02:09 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-18 22:02:29,985 - ERROR: Error occurred at 2024-12-18 22:02:29 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-18 22:02:50,040 - ERROR: Error occurred at 2024-12-18 22:02:49 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-18 22:03:10,086 - ERROR: Error occurred at 2024-12-18 22:03:10 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-19 22:00:24,333 - ERROR: Error occurred at 2024-12-19 22:00:24 - TCP IP: 10.72.191.149, Port: 2402, Run: 1, METERID: MET0306. Error: TimeoutError: timed out
2024-12-19 22:00:44,387 - ERROR: Error occurred at 2024-12-19 22:00:44 - TCP IP: 10.72.191.149, Port: 2404, Run: 2, METERID: MET0306. Error: TimeoutError: timed out
2024-12-19 22:01:04,439 - ERROR: Error occurred at 2024-12-19 22:01:04 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-19 22:01:24,607 - ERROR: Error occurred at 2024-12-19 22:01:24 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-19 22:01:44,661 - ERROR: Error occurred at 2024-12-19 22:01:44 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-19 22:02:04,707 - ERROR: Error occurred at 2024-12-19 22:02:04 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-19 22:02:24,752 - ERROR: Error occurred at 2024-12-19 22:02:24 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-19 22:02:44,794 - ERROR: Error occurred at 2024-12-19 22:02:44 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-19 22:03:04,874 - ERROR: Error occurred at 2024-12-19 22:03:04 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-19 22:03:24,928 - ERROR: Error occurred at 2024-12-19 22:03:24 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-19 22:03:45,100 - ERROR: Error occurred at 2024-12-19 22:03:44 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-20 22:00:24,386 - ERROR: Error occurred at 2024-12-20 22:00:24 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-20 22:00:44,438 - ERROR: Error occurred at 2024-12-20 22:00:44 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
2024-12-20 22:01:04,491 - ERROR: Error occurred at 2024-12-20 22:01:04 - TCP IP: 10.68.110.208, Port: 2404, Run: 2, METERID: MET0528. Error: TimeoutError: timed out
2024-12-20 22:01:24,647 - ERROR: Error occurred at 2024-12-20 22:01:24 - TCP IP: 10.68.110.18, Port: 2101, Run: 1, METERID: MET0454. Error: TimeoutError: timed out
2024-12-20 22:01:44,690 - ERROR: Error occurred at 2024-12-20 22:01:44 - TCP IP: 10.68.110.18, Port: 2102, Run: 2, METERID: MET0454. Error: TimeoutError: timed out
2024-12-20 22:02:04,737 - ERROR: Error occurred at 2024-12-20 22:02:04 - TCP IP: 10.68.110.18, Port: 2103, Run: 3, METERID: MET0454. Error: TimeoutError: timed out
2024-12-20 22:02:24,789 - ERROR: Error occurred at 2024-12-20 22:02:24 - TCP IP: 10.68.110.73, Port: 4001, Run: 1, METERID: MET0712. Error: TimeoutError: timed out
2024-12-20 22:02:44,843 - ERROR: Error occurred at 2024-12-20 22:02:44 - TCP IP: 10.68.110.73, Port: 4002, Run: 2, METERID: MET0712. Error: TimeoutError: timed out
2024-12-20 22:03:04,896 - ERROR: Error occurred at 2024-12-20 22:03:04 - TCP IP: 10.72.191.214, Port: 4001, Run: 1, METERID: MET0608. Error: TimeoutError: timed out
2024-12-20 22:03:24,950 - ERROR: Error occurred at 2024-12-20 22:03:24 - TCP IP: 10.72.191.214, Port: 4002, Run: 2, METERID: MET0608. Error: TimeoutError: timed out
2024-12-21 22:02:36,416 - ERROR: Error occurred at 2024-12-21 22:02:36 - TCP IP: 10.68.110.193, Port: 2402, Run: 1, METERID: MET0494. Error: TimeoutError: timed out
2024-12-21 22:02:56,470 - ERROR: Error occurred at 2024-12-21 22:02:56 - TCP IP: 10.68.110.208, Port: 2402, Run: 1, METERID: MET0528. Error: TimeoutError: timed out
