2024-10-11 15:00:46,656 - ERROR: Error occurred at 2024-10-11 15:00:46 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-22 12:38:57,325 - ERROR: Error occurred at 2024-12-22 12:38:57 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-22 12:46:48,539 - ERROR: Error occurred at 2024-12-22 12:46:48 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-22 12:47:47,282 - ERROR: Error occurred at 2024-12-22 12:47:47 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-22 12:51:59,980 - ERROR: Error occurred at 2024-12-22 12:51:59 - TCP IP: 10.68.111.126, Port: 2402, Run: 1, METERID: MET0391. Error: TimeoutError: timed out
2024-12-22 12:52:15,055 - ERROR: Error occurred at 2024-12-22 12:52:15 - TCP IP: 10.68.111.126, Port: 2404, Run: 2, METERID: MET0391. Error: TimeoutError: timed out
2024-12-23 12:05:44,664 - ERROR: Error occurred at 2024-12-23 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-23 12:06:05,188 - ERROR: Error occurred at 2024-12-23 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-23 12:08:00,447 - ERROR: Error occurred at 2024-12-23 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-23 12:08:04,624 - ERROR: Error occurred at 2024-12-23 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-23 12:18:56,818 - ERROR: Error occurred at 2024-12-23 12:18:56 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-23 12:31:06,377 - ERROR: Error occurred at 2024-12-23 12:31:06 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-23 12:31:21,460 - ERROR: Error occurred at 2024-12-23 12:31:21 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-23 12:39:24,757 - ERROR: Error occurred at 2024-12-23 12:39:24 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-23 12:47:12,280 - ERROR: Error occurred at 2024-12-23 12:47:12 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-23 12:48:11,072 - ERROR: Error occurred at 2024-12-23 12:48:11 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-23 12:55:51,599 - ERROR: Error occurred at 2024-12-23 12:55:51 - TCP IP: 10.68.111.180, Port: 2402, Run: 1, METERID: MET0463. Error: ValueError: invalid literal for int() with base 16: ''
2024-12-24 12:05:44,793 - ERROR: Error occurred at 2024-12-24 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-24 12:06:05,506 - ERROR: Error occurred at 2024-12-24 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-24 12:08:00,626 - ERROR: Error occurred at 2024-12-24 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-24 12:08:04,561 - ERROR: Error occurred at 2024-12-24 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-24 12:18:59,238 - ERROR: Error occurred at 2024-12-24 12:18:59 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-24 12:31:11,816 - ERROR: Error occurred at 2024-12-24 12:31:11 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-24 12:31:26,897 - ERROR: Error occurred at 2024-12-24 12:31:26 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-24 12:34:17,003 - ERROR: Error occurred at 2024-12-24 12:34:16 - TCP IP: 10.68.110.121, Port: 2404, Run: 2, METERID: MET0762. Error: TimeoutError: timed out
2024-12-24 12:39:34,191 - ERROR: Error occurred at 2024-12-24 12:39:34 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-24 12:47:21,780 - ERROR: Error occurred at 2024-12-24 12:47:21 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-24 12:48:21,000 - ERROR: Error occurred at 2024-12-24 12:48:20 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-25 12:05:45,160 - ERROR: Error occurred at 2024-12-25 12:05:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-25 12:06:00,365 - ERROR: Error occurred at 2024-12-25 12:06:00 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: TimeoutError: timed out
2024-12-25 12:07:09,048 - ERROR: Error occurred at 2024-12-25 12:07:09 - TCP IP: 10.68.110.223, Port: 2402, Run: 1, METERID: MET0464. Error: TimeoutError: timed out
2024-12-25 12:07:24,140 - ERROR: Error occurred at 2024-12-25 12:07:24 - TCP IP: 10.68.110.223, Port: 2404, Run: 2, METERID: MET0464. Error: TimeoutError: timed out
2024-12-25 12:07:29,877 - ERROR: Error occurred at 2024-12-25 12:07:29 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-25 12:07:33,879 - ERROR: Error occurred at 2024-12-25 12:07:33 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-25 12:18:23,958 - ERROR: Error occurred at 2024-12-25 12:18:23 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-25 12:30:34,669 - ERROR: Error occurred at 2024-12-25 12:30:34 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-25 12:30:49,754 - ERROR: Error occurred at 2024-12-25 12:30:49 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-25 12:38:50,047 - ERROR: Error occurred at 2024-12-25 12:38:50 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-25 12:46:40,663 - ERROR: Error occurred at 2024-12-25 12:46:40 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-25 12:47:39,097 - ERROR: Error occurred at 2024-12-25 12:47:39 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:05:44,934 - ERROR: Error occurred at 2024-12-26 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-26 12:06:05,459 - ERROR: Error occurred at 2024-12-26 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-26 12:08:00,211 - ERROR: Error occurred at 2024-12-26 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:08:04,385 - ERROR: Error occurred at 2024-12-26 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:18:56,561 - ERROR: Error occurred at 2024-12-26 12:18:56 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-26 12:31:04,644 - ERROR: Error occurred at 2024-12-26 12:31:04 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-26 12:31:19,733 - ERROR: Error occurred at 2024-12-26 12:31:19 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-26 12:39:23,255 - ERROR: Error occurred at 2024-12-26 12:39:23 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:42:08,757 - ERROR: Error occurred at 2024-12-26 12:42:08 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:42:12,941 - ERROR: Error occurred at 2024-12-26 12:42:12 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-26 12:46:33,076 - ERROR: Error occurred at 2024-12-26 12:46:33 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-26 12:47:31,924 - ERROR: Error occurred at 2024-12-26 12:47:31 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:05:45,157 - ERROR: Error occurred at 2024-12-27 12:05:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-27 12:06:05,886 - ERROR: Error occurred at 2024-12-27 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-27 12:08:00,396 - ERROR: Error occurred at 2024-12-27 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:08:04,372 - ERROR: Error occurred at 2024-12-27 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:19:00,454 - ERROR: Error occurred at 2024-12-27 12:19:00 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-27 12:22:45,067 - ERROR: Error occurred at 2024-12-27 12:22:45 - TCP IP: 10.68.110.246, Port: 2402, Run: 1, METERID: MET0377. Error: TimeoutError: timed out
2024-12-27 12:30:54,650 - ERROR: Error occurred at 2024-12-27 12:30:54 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-27 12:31:09,734 - ERROR: Error occurred at 2024-12-27 12:31:09 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-27 12:35:50,160 - ERROR: Error occurred at 2024-12-27 12:35:50 - TCP IP: 10.72.191.171, Port: 2402, Run: 1, METERID: MET0630. Error: TimeoutError: timed out
2024-12-27 12:36:05,239 - ERROR: Error occurred at 2024-12-27 12:36:05 - TCP IP: 10.72.191.171, Port: 2404, Run: 2, METERID: MET0630. Error: TimeoutError: timed out
2024-12-27 12:36:20,455 - ERROR: Error occurred at 2024-12-27 12:36:20 - TCP IP: 10.72.191.171, Port: 4003, Run: 3, METERID: MET0630. Error: TimeoutError: timed out
2024-12-27 12:38:37,326 - ERROR: Error occurred at 2024-12-27 12:38:37 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:41:21,828 - ERROR: Error occurred at 2024-12-27 12:41:21 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:41:26,009 - ERROR: Error occurred at 2024-12-27 12:41:25 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-27 12:45:41,624 - ERROR: Error occurred at 2024-12-27 12:45:41 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-27 12:46:41,037 - ERROR: Error occurred at 2024-12-27 12:46:40 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:05:44,618 - ERROR: Error occurred at 2024-12-28 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-28 12:06:05,353 - ERROR: Error occurred at 2024-12-28 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-28 12:08:00,134 - ERROR: Error occurred at 2024-12-28 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:08:04,317 - ERROR: Error occurred at 2024-12-28 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:19:03,510 - ERROR: Error occurred at 2024-12-28 12:19:03 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-28 12:31:15,393 - ERROR: Error occurred at 2024-12-28 12:31:15 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-28 12:31:30,475 - ERROR: Error occurred at 2024-12-28 12:31:30 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-28 12:36:12,060 - ERROR: Error occurred at 2024-12-28 12:36:12 - TCP IP: 10.72.191.171, Port: 2402, Run: 1, METERID: MET0630. Error: TimeoutError: timed out
2024-12-28 12:36:27,152 - ERROR: Error occurred at 2024-12-28 12:36:27 - TCP IP: 10.72.191.171, Port: 2404, Run: 2, METERID: MET0630. Error: TimeoutError: timed out
2024-12-28 12:36:42,360 - ERROR: Error occurred at 2024-12-28 12:36:42 - TCP IP: 10.72.191.171, Port: 4003, Run: 3, METERID: MET0630. Error: TimeoutError: timed out
2024-12-28 12:39:09,082 - ERROR: Error occurred at 2024-12-28 12:39:09 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: TimeoutError: timed out
2024-12-28 12:41:26,640 - ERROR: Error occurred at 2024-12-28 12:41:26 - TCP IP: 10.68.110.37, Port: 2402, Run: 1, METERID: MET0427. Error: TimeoutError: timed out
2024-12-28 12:41:57,938 - ERROR: Error occurred at 2024-12-28 12:41:57 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:42:01,929 - ERROR: Error occurred at 2024-12-28 12:42:01 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:46:17,988 - ERROR: Error occurred at 2024-12-28 12:46:17 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-28 12:47:17,073 - ERROR: Error occurred at 2024-12-28 12:47:17 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-28 12:54:58,597 - ERROR: Error occurred at 2024-12-28 12:54:58 - TCP IP: 10.68.111.180, Port: 2402, Run: 1, METERID: MET0463. Error: ValueError: invalid literal for int() with base 16: ''
2024-12-29 12:05:45,641 - ERROR: Error occurred at 2024-12-29 12:05:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-29 12:06:06,178 - ERROR: Error occurred at 2024-12-29 12:06:06 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-29 12:08:01,677 - ERROR: Error occurred at 2024-12-29 12:08:01 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:08:05,626 - ERROR: Error occurred at 2024-12-29 12:08:05 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:18:55,292 - ERROR: Error occurred at 2024-12-29 12:18:55 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-29 12:24:55,647 - ERROR: Error occurred at 2024-12-29 12:24:55 - TCP IP: 10.68.111.116, Port: 2402, Run: 1, METERID: MET0696. Error: TimeoutError: timed out
2024-12-29 12:30:56,149 - ERROR: Error occurred at 2024-12-29 12:30:56 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-29 12:31:11,229 - ERROR: Error occurred at 2024-12-29 12:31:11 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-29 12:39:12,193 - ERROR: Error occurred at 2024-12-29 12:39:12 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:41:16,222 - ERROR: Error occurred at 2024-12-29 12:41:16 - TCP IP: 10.68.110.37, Port: 2402, Run: 1, METERID: MET0427. Error: TimeoutError: timed out
2024-12-29 12:41:48,222 - ERROR: Error occurred at 2024-12-29 12:41:48 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:41:52,203 - ERROR: Error occurred at 2024-12-29 12:41:52 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:46:07,714 - ERROR: Error occurred at 2024-12-29 12:46:07 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-29 12:47:06,524 - ERROR: Error occurred at 2024-12-29 12:47:06 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-29 12:53:41,026 - ERROR: Error occurred at 2024-12-29 12:53:40 - TCP IP: 10.72.191.236, Port: 2402, Run: 1, METERID: MET0598. Error: TimeoutError: timed out
2024-12-30 12:05:44,974 - ERROR: Error occurred at 2024-12-30 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-30 12:06:05,587 - ERROR: Error occurred at 2024-12-30 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-30 12:08:00,814 - ERROR: Error occurred at 2024-12-30 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-30 12:08:04,998 - ERROR: Error occurred at 2024-12-30 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-30 12:16:50,566 - ERROR: Error occurred at 2024-12-30 12:16:50 - TCP IP: 10.72.191.243, Port: 4001, Run: 1, METERID: MET0595. Error: TimeoutError: timed out
2024-12-30 12:18:50,226 - ERROR: Error occurred at 2024-12-30 12:18:50 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-30 12:31:01,598 - ERROR: Error occurred at 2024-12-30 12:31:01 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-30 12:31:16,679 - ERROR: Error occurred at 2024-12-30 12:31:16 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-30 12:39:16,662 - ERROR: Error occurred at 2024-12-30 12:39:16 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-30 12:42:01,118 - ERROR: Error occurred at 2024-12-30 12:42:01 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-30 12:42:05,133 - ERROR: Error occurred at 2024-12-30 12:42:05 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-30 12:46:21,204 - ERROR: Error occurred at 2024-12-30 12:46:21 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-30 12:47:20,429 - ERROR: Error occurred at 2024-12-30 12:47:20 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:05:45,161 - ERROR: Error occurred at 2024-12-31 12:05:45 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2024-12-31 12:06:05,899 - ERROR: Error occurred at 2024-12-31 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2024-12-31 12:08:00,411 - ERROR: Error occurred at 2024-12-31 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:08:04,392 - ERROR: Error occurred at 2024-12-31 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:18:58,581 - ERROR: Error occurred at 2024-12-31 12:18:58 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2024-12-31 12:31:10,450 - ERROR: Error occurred at 2024-12-31 12:31:10 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2024-12-31 12:31:25,542 - ERROR: Error occurred at 2024-12-31 12:31:25 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2024-12-31 12:39:29,973 - ERROR: Error occurred at 2024-12-31 12:39:29 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:42:13,585 - ERROR: Error occurred at 2024-12-31 12:42:13 - TCP IP: 10.68.111.50, Port: 4001, Run: 1, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:42:17,532 - ERROR: Error occurred at 2024-12-31 12:42:17 - TCP IP: 10.68.111.50, Port: 4002, Run: 2, METERID: MET0298. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2024-12-31 12:46:33,036 - ERROR: Error occurred at 2024-12-31 12:46:33 - TCP IP: 10.72.191.241, Port: 4002, Run: 2, METERID: MET0599. Error: TimeoutError: timed out
2024-12-31 12:47:31,499 - ERROR: Error occurred at 2024-12-31 12:47:31 - TCP IP: 10.68.111.7, Port: 4001, Run: 1, METERID: MET0146. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-01 12:05:44,544 - ERROR: Error occurred at 2025-01-01 12:05:44 - TCP IP: 10.68.110.163, Port: 2404, Run: 2, METERID: MET0363. Error: TimeoutError: timed out
2025-01-01 12:06:05,478 - ERROR: Error occurred at 2025-01-01 12:06:05 - TCP IP: 10.68.111.182, Port: 2402, Run: 1, METERID: MET0371. Error: DatabaseError: ORA-00984: un nom de colonne n'est pas autorisé ici
2025-01-01 12:08:00,220 - ERROR: Error occurred at 2025-01-01 12:08:00 - TCP IP: 10.68.110.254, Port: 2402, Run: 1, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-01 12:08:04,258 - ERROR: Error occurred at 2025-01-01 12:08:04 - TCP IP: 10.68.110.254, Port: 2404, Run: 2, METERID: MET0394. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
2025-01-01 12:18:57,914 - ERROR: Error occurred at 2025-01-01 12:18:57 - TCP IP: 10.72.191.247, Port: 4002, Run: 2, METERID: MET0591. Error: TimeoutError: timed out
2025-01-01 12:31:07,963 - ERROR: Error occurred at 2025-01-01 12:31:07 - TCP IP: 10.68.110.158, Port: 2402, Run: 1, METERID: MET0308. Error: TimeoutError: timed out
2025-01-01 12:31:23,055 - ERROR: Error occurred at 2025-01-01 12:31:23 - TCP IP: 10.68.110.158, Port: 2404, Run: 2, METERID: MET0308. Error: TimeoutError: timed out
2025-01-01 12:33:42,319 - ERROR: Error occurred at 2025-01-01 12:33:42 - TCP IP: 10.68.110.121, Port: 2402, Run: 1, METERID: MET0762. Error: TimeoutError: timed out
2025-01-01 12:39:28,354 - ERROR: Error occurred at 2025-01-01 12:39:28 - TCP IP: 10.68.111.72, Port: 2402, Run: 1, METERID: MET0315. Error: BadRequest: 400 Bad Request: Error: Unexpected response code from device 018302c0f1!
